epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,2072.2,1.88543,1.14093,0.00141,0.86723,0.70219,0.78563,0.40296,1.7144,1.14455,0.00193,0.001604,0.001604,0.001604
18,2192.21,1.87325,1.05595,0.00141,0.87364,0.73689,0.81508,0.40138,1.81691,1.03934,0.00208,0.00157925,0.00157925,0.00157925
19,2322.43,1.8845,1.10008,0.00141,0.80244,0.73981,0.80117,0.38536,1.83105,1.31297,0.00207,0.0015545,0.0015545,0.0015545
20,2442.46,1.861,1.03517,0.00138,0.90319,0.76039,0.82965,0.43342,1.69542,0.97818,0.00196,0.00152975,0.00152975,0.00152975
21,2572.1,1.86117,1.04444,0.00139,0.92349,0.74608,0.83948,0.43296,1.67258,0.93882,0.0019,0.001505,0.001505,0.001505
22,2700.98,1.86515,1.06001,0.00138,0.90758,0.77429,0.85294,0.43858,1.72238,1.06851,0.00198,0.00148025,0.00148025,0.00148025
23,2819.97,1.8512,1.00469,0.00138,0.85731,0.79106,0.83936,0.43073,1.68929,0.9792,0.00194,0.0014555,0.0014555,0.0014555
24,2944.62,1.84136,0.98666,0.0014,0.85746,0.79201,0.85275,0.42253,1.72139,0.93962,0.00197,0.00143075,0.00143075,0.00143075
25,3066.18,1.84782,0.99094,0.00142,0.88371,0.76229,0.83902,0.42574,1.72784,0.93834,0.00192,0.001406,0.001406,0.001406
26,3190.13,1.85199,0.9891,0.00135,0.92774,0.76468,0.84777,0.43194,1.73011,0.92171,0.00201,0.00138125,0.00138125,0.00138125
27,3309.32,1.79778,0.99224,0.00133,0.92728,0.74608,0.84702,0.44467,1.65995,0.89695,0.00191,0.0013565,0.0013565,0.0013565
28,3428.64,1.80663,0.92181,0.00137,0.91857,0.77796,0.86233,0.45387,1.64642,0.8775,0.00189,0.00133175,0.00133175,0.00133175
29,3547.96,1.78087,0.92477,0.00134,0.91016,0.79394,0.86606,0.45615,1.65672,0.91307,0.00189,0.001307,0.001307,0.001307
30,3666.7,1.81642,0.93658,0.00134,0.9305,0.77743,0.86198,0.45884,1.63945,0.90279,0.00189,0.00128225,0.00128225,0.00128225
31,3785.41,1.82132,0.91344,0.00132,0.91782,0.81191,0.87249,0.45207,1.65129,0.87615,0.00189,0.0012575,0.0012575,0.0012575
32,3904.88,1.77963,0.8636,0.00134,0.90952,0.7878,0.87873,0.45797,1.67306,0.84976,0.00192,0.00123275,0.00123275,0.00123275
33,4024.37,1.76235,0.85347,0.00129,0.9025,0.7837,0.85128,0.4392,1.6688,0.88802,0.00191,0.001208,0.001208,0.001208
34,4143.5,1.76954,0.86614,0.00131,0.88465,0.79624,0.87448,0.45235,1.6996,0.90629,0.00196,0.00118325,0.00118325,0.00118325
35,4262.68,1.77119,0.86315,0.00131,0.90232,0.78188,0.85016,0.44621,1.68984,0.89026,0.00191,0.0011585,0.0011585,0.0011585
36,4382.05,1.7779,0.85898,0.0013,0.8814,0.77743,0.85929,0.45527,1.65724,0.85883,0.00186,0.00113375,0.00113375,0.00113375
37,4501.51,1.74514,0.84428,0.00128,0.86036,0.81505,0.85419,0.46142,1.65159,0.84731,0.0019,0.001109,0.001109,0.001109
38,4620.92,1.75372,0.84674,0.00128,0.90411,0.79806,0.87477,0.46284,1.65101,0.89225,0.00187,0.00108425,0.00108425,0.00108425
39,4740.53,1.76803,0.85144,0.00128,0.92878,0.7931,0.86628,0.45968,1.64206,0.876,0.00186,0.0010595,0.0010595,0.0010595
40,4859.95,1.7491,0.8522,0.00125,0.90041,0.7936,0.86172,0.45517,1.62261,0.85617,0.00179,0.00103475,0.00103475,0.00103475
41,4979.33,1.71989,0.7889,0.00126,0.89575,0.81818,0.86526,0.46786,1.60071,0.84398,0.0018,0.00101,0.00101,0.00101
42,5098.67,1.73619,0.80934,0.00125,0.89386,0.81837,0.86615,0.46327,1.60772,0.83819,0.00181,0.00098525,0.00098525,0.00098525
43,5218.04,1.71381,0.79179,0.00126,0.8985,0.80564,0.86519,0.4582,1.66531,0.81739,0.00188,0.0009605,0.0009605,0.0009605
44,5337.36,1.74263,0.76242,0.0013,0.89017,0.7876,0.85312,0.45438,1.61704,0.85666,0.00183,0.00093575,0.00093575,0.00093575
45,5456.7,1.71213,0.76863,0.00127,0.93197,0.81596,0.88413,0.47187,1.61438,0.82547,0.00185,0.000911,0.000911,0.000911
46,5576.08,1.73164,0.7814,0.00124,0.91432,0.83636,0.88145,0.46871,1.62784,0.83082,0.00184,0.00088625,0.00088625,0.00088625
47,5695.68,1.69516,0.75851,0.00123,0.92359,0.83072,0.88535,0.47464,1.61562,0.81267,0.00181,0.0008615,0.0008615,0.0008615
48,5815.78,1.7137,0.77203,0.00124,0.91682,0.8293,0.87989,0.46205,1.64976,0.80388,0.00185,0.00083675,0.00083675,0.00083675
49,5934.85,1.64507,0.75077,0.00117,0.88912,0.82955,0.88184,0.46121,1.67942,0.78521,0.00193,0.000812,0.000812,0.000812
50,6054,1.67147,0.71946,0.0012,0.93085,0.82132,0.88865,0.46451,1.68729,0.77557,0.00189,0.00078725,0.00078725,0.00078725
51,6174.16,1.68603,0.73084,0.00119,0.92865,0.81191,0.87213,0.47134,1.65207,0.79711,0.00185,0.0007625,0.0007625,0.0007625
52,6294.59,1.63336,0.7439,0.00117,0.9253,0.81548,0.87264,0.47047,1.64833,0.81396,0.00189,0.00073775,0.00073775,0.00073775
53,6414.58,1.65742,0.72518,0.00119,0.92263,0.82445,0.88464,0.47963,1.62856,0.79205,0.00185,0.000713,0.000713,0.000713
54,6534.22,1.64263,0.70948,0.00118,0.9151,0.81092,0.87309,0.46851,1.65875,0.78745,0.0019,0.00068825,0.00068825,0.00068825
55,6653.71,1.65906,0.72968,0.00118,0.9148,0.80784,0.86769,0.4656,1.64663,0.79231,0.00185,0.0006635,0.0006635,0.0006635
56,6773.16,1.63472,0.66081,0.00116,0.92282,0.82132,0.88252,0.47396,1.64044,0.78723,0.00186,0.00063875,0.00063875,0.00063875
57,6892.54,1.5999,0.65999,0.00116,0.94064,0.82132,0.87769,0.47208,1.63189,0.74723,0.00185,0.000614,0.000614,0.000614
58,7011.96,1.61802,0.66588,0.00116,0.90715,0.8269,0.8913,0.47289,1.61649,0.78103,0.00184,0.00058925,0.00058925,0.00058925
59,7131.75,1.62422,0.66572,0.0012,0.87809,0.82759,0.87354,0.47553,1.63057,0.77412,0.00185,0.0005645,0.0005645,0.0005645
60,7251.62,1.60248,0.65926,0.00114,0.92824,0.83699,0.89403,0.47161,1.63019,0.80143,0.00186,0.00053975,0.00053975,0.00053975
61,7371.06,1.56399,0.6557,0.00113,0.90851,0.84051,0.88246,0.47511,1.62824,0.79571,0.00184,0.000515,0.000515,0.000515
62,7490.9,1.58272,0.65297,0.00111,0.91686,0.82132,0.87385,0.46893,1.64598,0.74309,0.00185,0.00049025,0.00049025,0.00049025
63,7610.81,1.56747,0.63665,0.0011,0.90996,0.82374,0.87559,0.46906,1.62912,0.78967,0.00185,0.0004655,0.0004655,0.0004655
64,7729.8,1.59994,0.63654,0.00113,0.91401,0.83386,0.87935,0.47578,1.60942,0.76093,0.00182,0.00044075,0.00044075,0.00044075
65,7848.78,1.59335,0.63935,0.00115,0.93282,0.82759,0.88233,0.48195,1.61632,0.75293,0.00184,0.000416,0.000416,0.000416
66,7968.31,1.57278,0.64983,0.00114,0.91684,0.82945,0.88427,0.47866,1.60184,0.77096,0.00183,0.00039125,0.00039125,0.00039125
67,8087.79,1.55433,0.62955,0.00109,0.90815,0.82445,0.87054,0.47183,1.62414,0.77034,0.00185,0.0003665,0.0003665,0.0003665
68,8207.5,1.54076,0.62835,0.00109,0.93138,0.82132,0.87606,0.4789,1.615,0.7674,0.00183,0.00034175,0.00034175,0.00034175
69,8327.23,1.55647,0.63943,0.00109,0.9108,0.83699,0.87094,0.47943,1.60199,0.77644,0.00184,0.000317,0.000317,0.000317
70,8447.02,1.53729,0.59234,0.00111,0.91399,0.83285,0.8699,0.47455,1.62195,0.7572,0.00183,0.00029225,0.00029225,0.00029225
71,8570.03,1.52986,0.59049,0.0012,0.91111,0.83546,0.86971,0.46781,1.5872,0.75555,0.0018,0.0002675,0.0002675,0.0002675
72,8689.42,1.5095,0.58371,0.00115,0.89602,0.83742,0.87213,0.47481,1.59747,0.74934,0.00181,0.00024275,0.00024275,0.00024275
73,8808.4,1.50501,0.60108,0.00114,0.93183,0.81415,0.8694,0.47237,1.61118,0.75765,0.00182,0.000218,0.000218,0.000218
74,8927.45,1.48078,0.5521,0.0011,0.89742,0.8227,0.87272,0.47916,1.59432,0.75555,0.0018,0.00019325,0.00019325,0.00019325
75,9046.5,1.52568,0.56691,0.00115,0.91333,0.83699,0.8758,0.47787,1.60577,0.75322,0.00181,0.0001685,0.0001685,0.0001685
76,9165.61,1.46148,0.55802,0.00111,0.90236,0.83072,0.8748,0.47619,1.60625,0.74899,0.00182,0.00014375,0.00014375,0.00014375
77,9284.79,1.47904,0.56688,0.00112,0.9112,0.83632,0.87798,0.4802,1.60762,0.7516,0.00181,0.000119,0.000119,0.000119
78,9403.76,1.47893,0.55915,0.00111,0.90378,0.84013,0.8725,0.47862,1.59555,0.74121,0.00181,9.425e-05,9.425e-05,9.425e-05
79,9522.14,1.47415,0.5416,0.0011,0.9175,0.83673,0.87299,0.47788,1.60383,0.75078,0.00181,6.95e-05,6.95e-05,6.95e-05
80,9640.27,1.45763,0.55649,0.0011,0.90948,0.83386,0.87325,0.48118,1.60111,0.75357,0.00181,4.475e-05,4.475e-05,4.475e-05
